No
2992,R
2960,B
3064,R
3091,B
3031,R
3055,B
3060,R
2703,B
3078,R
2962,B
3059,R
3021,B
2969,R
3009,B
3026,R
3090,B
3073,R
3040,B
3012,R
3004,B
3094,R
3058,B
3081,R
3131,B
3014,R
3020,B
3061,R
2688,B
3041,R
2866,B
3527,R
3027,B
3107,R
3039,B
3065,R
2702,B
3116,R
2922,B
3172,R
3088,B
3015,R
3224,B
3036,R
3030,B
3202,R
3051,B
3113,R
3155,B
3046,R
3122,B
2919,R
3132,B
3075,R
2757,B
3163,R
3076,B
3449,R
3067,B
3080,R
3047,B
3043,R
3145,B
3117,R
3085,B
3142,R
2999,B
3062,R
3180,B
3072,R
3097,B
3157,R
3037,B
3120,R
2836,B
3044,R
3112,B
3173,R
2639,B
3133,R
3053,B
3086,R
3193,B
3175,R
3066,B
3098,R
3077,B
3191,R
3143,B
3194,R
3136,B
3045,R
3000,B
3167,R
3177,B
3103,R
3129,B
3087,R
3146,B
3063,R
3174,B
3123,R
3168,B
3124,R
3115,B
3114,R
3127,B
3147,R
3137,B
3084,R
3093,B
3024,R
3141,B
3118,R
3186,B
3095,R
3148,B
3199,R
2641,B
3242,R
3158,B
3277,R
3195,B
3151,R
3221,B
2955,R
2967,B
3323,R
3165,B
3110,R
2565,B
3301,R
3138,B
3023,R
3222,B
3100,R
3320,B
3153,R
3164,B
3128,R
3071,B
3197,R
3182,B
3178,R
3240,B
3219,R
3099,B
3241,R
3185,B
3111,R
3228,B
3161,R
3201,B
3169,R
3212,B
3181,R
3203,B
3134,R
2981,B
3096,R
3052,B
3159,R
3149,B
3245,R
3264,B
3170,R
3126,B
3190,R
3130,B
3135,R
3179,B
3150,R
3217,B
3183,R
3074,B
3154,R
3162,B
3152,R
3210,B
3226,R
3239,B
3156,R
3267,B
3198,R
3166,B
3206,R
3268,B
3176,R
3232,B
3204,R
3140,B
3231,R
3208,B
3171,R
2926,B
3200,R
3225,B
3284,R
3282,B
3192,R
3308,B
3253,R
3302,B
3227,R
3250,B
3266,R
3271,B
3216,R
3292,B
3215,R
3230,B
3229,R
3387,B
3244,R
3049,B
3612,R
3257,B
3440,R
3300,B
3187,R
3379,B
3236,R
3341,B
3254,R
3298,B
3338,R
3261,B
3246,R
3313,B
3252,R
3188,B
3287,R
3125,B
3251,R
3336,B
3209,R
3290,B
3310,R
3317,B
3223,R
3278,B
3249,R
3296,B
3189,R
2997,B
4529,R
842,B
3342,R
3104,B
3285,R
3314,B
3349,R
3331,B
3291,R
3297,B
3307,R
3305,B
3220,R
3121,B
3288,R
3315,B
3247,R
3295,B
3339,R
3306,B
3237,R
3321,B
3265,R
3312,B
3380,R
3263,B
3235,R
3376,B
3269,R
3361,B
3234,R
3325,B
3259,R
3289,B
3211,R
3054,B
3260,R
3340,B
3286,R
3375,B
3334,R
3388,B
3256,R
3207,B
3377,R
3329,B
3311,R
3410,B
3405,R
3403,B
3363,R
3337,B
3294,R
3352,B
3309,R
3304,B
3276,R
3365,B
3328,R
3485,B
3273,R
3384,B
3318,R
3442,B
3262,R
3382,B
3373,R
3408,B
3326,R
3358,B
3357,R
3335,B
3386,R
3351,B
3281,R
3243,B
3330,R
3356,B
3354,R
3233,B
3438,R
3414,B
3279,R
3481,B
3303,R
3397,B
3218,R
3480,B
3346,R
3214,B
3368,R
3420,B
3359,R
3453,B
3280,R
3105,B
3425,R
3458,B
3322,R
3413,B
3344,R
3319,B
3366,R
3446,B
3333,R
3417,B
3369,R
3327,B
3495,R
3401,B
3350,R
3423,B
3275,R
3274,B
3895,R
3400,B
3510,R
3412,B
3444,R
3454,B
3467,R
3475,B
3395,R
3450,B
3374,R
3248,B
3456,R
3499,B
3391,R
3494,B
3353,R
3364,B
3390,R
3552,B
3703,R
3355,B
3255,R
3383,B
3283,R
3343,B
3347,R
3521,B
3360,R
3459,B
3362,R
3482,B
3424,R
3437,B
3378,R
3474,B
3435,R
3455,B
3473,R
3258,B
3433,R
3332,B
3430,R
3422,B
3396,R
3466,B
3272,R
3443,B
3370,R
3536,B
3462,R
3293,B
3606,R
3534,B
3381,R
3270,B
3447,R
3544,B
3538,R
3421,B
3627,R
3445,B
3513,R
3472,B
3399,R
1934,B
3588,R
3491,B
3316,R
3492,B
3367,R
3507,B
3371,R
3402,B
3477,R
3545,B
3415,R
3411,B
3348,R
3579,B
3426,R
3427,B
3452,R
3565,B
3324,R
3497,B
3392,R
3517,B
3434,R
3516,B
3419,R
3584,B
3394,R
3550,B
3428,R
3213,B
3663,R
3457,B
4113,R
3542,B
3372,R
3431,B
3439,R
2979,B
3531,R
3559,B
3486,R
3640,B
3503,R
3647,B
3393,R
3523,B
3404,R
3607,B
3484,R
3506,B
3841,R
3548,B
3576,R
3533,B
3441,R
3398,B
3755,R
3520,B
3522,R
3604,B
3535,R
3144,B
3629,R
3644,B
3461,R
3566,B
3389,R
3205,B
4019,R
3735,B
3468,R
3564,B
3496,R
3666,B
3436,R
3385,B
3567,R
3611,B
3479,R
3554,B
3406,R
3587,B
3463,R
3558,B
3578,R
3725,B
3490,R
3509,B
3470,R
3487,B
3469,R
3573,B
3532,R
3500,B
3790,R
3518,B
3483,R
3007,B
3712,R
3574,B
3504,R
3478,B
3562,R
3600,B
3489,R
3563,B
3582,R
3571,B
3501,R
3546,B
3561,R
3451,B
3514,R
3624,B
3476,R
3555,B
3628,R
3471,B
3580,R
3488,B
3610,R
3674,B
3465,R
3660,B
3511,R
3460,B
3498,R
3577,B
3502,R
2982,B
3634,R
3652,B
3560,R
3592,B
3569,R
3667,B
3530,R
3617,B
3508,R
3613,B
3586,R
3570,B
3747,R
3591,B
3409,R
3416,B
3632,R
3708,B
3512,R
3623,B
3493,R
3802,B
3625,R
3686,B
3553,R
3585,B
3641,R
3673,B
3631,R
3583,B
3614,R
3767,B
3519,R
3680,B
3448,R
3662,B
3590,R
3464,B
3598,R
3677,B
3568,R
3683,B
3529,R
3692,B
3713,R
3650,B
3595,R
3699,B
3593,R
3068,B
4178,R
3775,B
3575,R
3646,B
3645,R
3819,B
3619,R
3618,B
3601,R
3543,B
3621,R
3651,B
3589,R
3581,B
3858,R
3774,B
3597,R
3698,B
3596,R
3682,B
3638,R
3719,B
3556,R
3599,B
3630,R
3727,B
3669,R
3688,B
3549,R
3690,B
3602,R
3728,B
3608,R
3701,B
3635,R
3539,B
3955,R
3770,B
3706,R
3551,B
3751,R
3756,B
3605,R
3238,B
4121,R
3711,B
3525,R
3760,B
3616,R
3782,B
3626,R
3807,B
3505,R
3834,B
3620,R
3746,B
3526,R
3653,B
3642,R
3668,B
3675,R
3730,B
3664,R
3633,B
3721,R
3786,B
3678,R
3731,B
3702,R
3823,B
3649,R
3766,B
3695,R
3738,B
3657,R
3654,B
3636,R
3773,B
3714,R
3691,B
3609,R
3827,B
3603,R
3547,B
4524,R
3743,B
3659,R
3661,B
3685,R
3787,B
3681,R
3749,B
4157,R
3812,B
3643,R
3639,B
4073,R
3781,B
3684,R
3745,B
3693,R
3772,B
3696,R
3805,B
3694,R
3754,B
3715,R
3764,B
3704,R
3898,B
3656,R
3828,B
3676,R
3734,B
3705,R
3876,B
3737,R
3934,B
3572,R
3870,B
3726,R
3842,B
3700,R
3943,B
3729,R
3818,B
3540,R
3899,B
3784,R
3833,B
3689,R
3855,B
3655,R
3798,B
3723,R
3881,B
3748,R
3852,B
3994,R
3753,B
4232,R
3741,B
4030,R
3816,B
3665,R
3637,B
3658,R
3783,B
3710,R
3859,B
3759,R
3707,B
3724,R
3791,B
3718,R
3891,B
3840,R
3904,B
3722,R
3916,B
3697,R
3804,B
3761,R
3945,B
3910,R
3919,B
3905,R
3716,B
3962,R
3750,B
3757,R
3837,B
3778,R
3959,B
3762,R
3648,B
3873,R
3789,B
3800,R
3849,B
3709,R
3862,B
3739,R
3879,B
3615,R
3679,B
4216,R
3901,B
3771,R
3903,B
3854,R
3537,B
4656,R
3868,B
3736,R
3871,B
3768,R
3109,B
3733,R
3826,B
3817,R
3845,B
3839,R
3925,B
3742,R
3922,B
3797,R
3857,B
3963,R
3938,B
3717,R
3878,B
3720,R
3780,B
3877,R
3892,B
3763,R
2959,B
3957,R
3902,B
3793,R
3810,B
4076,R
3928,B
3779,R
3927,B
3848,R
3880,B
3888,R
3853,B
3831,R
3345,B
3992,R
3907,B
3900,R
3820,B
3594,R
3846,B
3811,R
3930,B
3808,R
3941,B
3806,R
3914,B
3887,R
3952,B
3765,R
4070,B
3944,R
3829,B
3744,R
3940,B
3799,R
3872,B
3863,R
3967,B
3794,R
4062,B
3824,R
3821,B
3911,R
3407,B
4009,R
3769,B
3832,R
3965,B
3822,R
3883,B
3792,R
3856,B
4280,R
3869,B
3796,R
3946,B
3795,R
4017,B
3801,R
3915,B
3785,R
3961,B
3835,R
4010,B
3867,R
3418,B
3999,R
3929,B
4135,R
3671,B
3825,R
4024,B
3813,R
4003,B
3864,R
2840,B
4955,R
3958,B
3931,R
3971,B
3850,R
3960,B
3897,R
3875,B
3815,R
3969,B
3909,R
3942,B
3814,R
3998,B
3924,R
4063,B
4293,R
3777,B
4425,R
3997,B
3964,R
4122,B
3918,R
4018,B
3803,R
3809,B
4053,R
3979,B
3893,R
4085,B
3836,R
3982,B
3890,R
4054,B
3847,R
4007,B
3968,R
3884,B
3851,R
4058,B
3908,R
3758,B
3906,R
3984,B
3935,R
4041,B
3932,R
4002,B
3917,R
4048,B
3921,R
4086,B
3838,R
3948,B
3939,R
3995,B
3860,R
4011,B
3933,R
3889,B
3972,R
4004,B
3861,R
2931,B
4396,R
4043,B
3865,R
4080,B
4129,R
3966,B
4039,R
1885,B
4511,R
4029,B
3947,R
4013,B
3923,R
4060,B
3936,R
4036,B
3951,R
4000,B
3974,R
3996,B
3882,R
3985,B
3920,R
4042,B
3986,R
4028,B
4034,R
4125,B
4026,R
4155,B
3975,R
4020,B
3830,R
4065,B
4021,R
4189,B
3894,R
4015,B
3977,R
4046,B
3981,R
4089,B
4040,R
3672,B
4144,R
4037,B
3950,R
4093,B
4059,R
4072,B
4014,R
4095,B
3988,R
4057,B
4056,R
4025,B
3912,R
4066,B
3983,R
4047,B
4082,R
4055,B
3970,R
4097,B
4145,R
4165,B
4096,R
3788,B
4108,R
4130,B
3956,R
4067,B
4077,R
4090,B
4366,R
4088,B
3953,R
4087,B
3913,R
4117,B
4084,R
4105,B
3989,R
4033,B
4140,R
4170,B
4069,R
4008,B
3949,R
4049,B
4016,R
4104,B
4120,R
4134,B
4633,R
3687,B
4347,R
3866,B
4023,R
4150,B
4139,R
4147,B
3990,R
3991,B
4137,R
4119,B
4044,R
4175,B
4022,R
4167,B
3885,R
3732,B
4259,R
4100,B
4081,R
4098,B
4027,R
4143,B
4061,R
4116,B
4038,R
4227,B
3978,R
4083,B
4045,R
4127,B
3976,R
4182,B
4051,R
4169,B
4052,R
4207,B
4303,R
4001,B
4242,R
4078,B
4099,R
4103,B
4101,R
4243,B
4260,R
4035,B
4311,R
4185,B
4032,R
4132,B
4074,R
4164,B
4123,R
4198,B
4118,R
4208,B
4131,R
4186,B
4092,R
3987,B
4107,R
4183,B
4142,R
4261,B
4102,R
4195,B
4158,R
4138,B
4316,R
4156,B
4128,R
4202,B
4111,R
4197,B
4114,R
4153,B
4031,R
4163,B
4148,R
4205,B
4075,R
4064,B
4136,R
4190,B
4091,R
4240,B
4187,R
4222,B
4188,R
3954,B
4200,R
4234,B
4172,R
3752,B
4191,R
4237,B
4050,R
4283,B
4068,R
3896,B
4159,R
4071,B
4289,R
4215,B
4937,R
4106,B
4174,R
4201,B
4124,R
4228,B
4168,R
4151,B
4176,R
4279,B
4245,R
3993,B
4278,R
3926,B
4166,R
4218,B
4196,R
4235,B
4209,R
3670,B
4730,R
4258,B
4302,R
4171,B
4141,R
4226,B
4115,R
4225,B
4211,R
4213,B
4210,R
3980,B
4317,R
4160,B
4152,R
4192,B
4126,R
4112,B
4219,R
4193,B
4323,R
4256,B
4109,R
4217,B
4179,R
4270,B
4374,R
4249,B
4203,R
4229,B
4364,R
4206,B
4223,R
4247,B
4230,R
4342,B
4241,R
4244,B
4482,R
4199,B
4298,R
4288,B
4133,R
4181,B
4455,R
4212,B
4652,R
4254,B
4272,R
4177,B
4341,R
4315,B
4214,R
4184,B
4321,R
4362,B
4344,R
4267,B
4079,R
4268,B
4332,R
4277,B
4257,R
4345,B
4282,R
4275,B
4251,R
4281,B
4246,R
4299,B
4250,R
4264,B
4349,R
4239,B
4391,R
4274,B
4309,R
4305,B
4146,R
4383,B
4271,R
4273,B
4269,R
4173,B
4397,R
4400,B
4300,R
4306,B
4343,R
4422,B
4324,R
4204,B
4427,R
4322,B
4284,R
4367,B
4461,R
4266,B
4265,R
4384,B
4297,R
4252,B
4330,R
4314,B
4301,R
4308,B
4149,R
4236,B
4456,R
4333,B
4313,R
4180,B
4325,R
4361,B
4329,R
4294,B
4921,R
4353,B
4290,R
4393,B
4358,R
4326,B
4580,R
4390,B
4382,R
4370,B
4263,R
4421,B
4372,R
4295,B
4285,R
4291,B
4371,R
4310,B
4470,R
4287,B
4357,R
4334,B
4373,R
4307,B
4399,R
4418,B
4403,R
4410,B
4320,R
4231,B
4625,R
4351,B
4509,R
4386,B
4337,R
4355,B
4336,R
4331,B
4318,R
4398,B
4426,R
4518,B
4350,R
4463,B
4448,R
4365,B
4346,R
4415,B
4312,R
4413,B
4465,R
4385,B
4356,R
4292,B
4304,R
4443,B
4438,R
4276,B
4339,R
4238,B
4419,R
4411,B
4446,R
4359,B
4476,R
4377,B
4286,R
4408,B
4296,R
4221,B
4439,R
4432,B
4360,R
3557,B
4630,R
4378,B
4328,R
4430,B
4379,R
4472,B
4449,R
4404,B
4460,R
4480,B
4387,R
4262,B
4441,R
4564,B
4462,R
4452,B
4453,R
4423,B
4486,R
4380,B
4409,R
4401,B
4720,R
4354,B
4477,R
4458,B
4429,R
4431,B
4392,R
4510,B
4467,R
4424,B
4468,R
4428,B
4388,R
4444,B
4491,R
4528,B
4416,R
4513,B
4523,R
4348,B
4420,R
4508,B
4412,R
4194,B
4773,R
4485,B
4369,R
4494,B
4612,R
4389,B
4436,R
4593,B
4464,R
4319,B
4488,R
4498,B
4459,R
4538,B
4335,R
4440,B
4492,R
4405,B
4466,R
4447,B
4500,R
4489,B
4479,R
4394,B
4474,R
4503,B
4525,R
4340,B
4639,R
4505,B
4537,R
4442,B
4535,R
4596,B
4433,R
4338,B
4574,R
4451,B
4493,R
4553,B
4675,R
4363,B
4624,R
4588,B
4481,R
4687,B
4450,R
4531,B
4469,R
4497,B
4502,R
4154,B
4471,R
4435,B
4375,R
4406,B
4578,R
4544,B
4637,R
4457,B
4541,R
4556,B
4532,R
4526,B
4555,R
4161,B
4658,R
4568,B
4527,R
4473,B
4520,R
4381,B
4598,R
4475,B
4542,R
4506,B
4516,R
4501,B
4691,R
4504,B
4592,R
4490,B
4604,R
4569,B
4979,R
4434,B
4545,R
4521,B
4590,R
4554,B
4635,R
4507,B
4478,R
4530,B
4533,R
4402,B
4575,R
4517,B
4495,R
4550,B
4519,R
4487,B
4566,R
4560,B
4562,R
4224,B
4931,R
4572,B
4484,R
4551,B
4586,R
4522,B
4514,R
4552,B
4576,R
4595,B
4642,R
4233,B
4559,R
4591,B
4620,R
4583,B
4631,R
4561,B
4692,R
4702,B
4565,R
4654,B
4661,R
4395,B
4690,R
4496,B
4584,R
4546,B
4636,R
4547,B
4627,R
4540,B
4736,R
4512,B
4679,R
4602,B
4668,R
4577,B
4695,R
4582,B
4617,R
4628,B
4705,R
4613,B
4594,R
4619,B
4603,R
4616,B
4706,R
4601,B
4674,R
4640,B
4667,R
4549,B
4571,R
4618,B
4581,R
4678,B
4539,R
4579,B
4680,R
4646,B
4632,R
4570,B
4609,R
4649,B
4610,R
4414,B
4651,R
4587,B
4621,R
4220,B
4945,R
4663,B
4685,R
4548,B
4650,R
4607,B
4673,R
4623,B
4662,R
4701,B
4703,R
4611,B
4647,R
4629,B
4682,R
4671,B
4764,R
4543,B
4832,R
4634,B
4738,R
4094,B
4699,R
4644,B
4700,R
4655,B
4739,R
4437,B
4693,R
4684,B
4712,R
4536,B
4715,R
4563,B
4725,R
4666,B
4718,R
4638,B
4681,R
4597,B
4838,R
4659,B
4981,R
4567,B
4483,R
4688,B
4753,R
4615,B
4750,R
4614,B
4689,R
4694,B
4648,R
4248,B
4783,R
4676,B
4707,R
4657,B
4781,R
4605,B
4882,R
4645,B
4734,R
4672,B
4717,R
4626,B
4751,R
4641,B
4608,R
4698,B
4748,R
4653,B
4752,R
4797,B
4780,R
4683,B
4696,R
4670,B
4711,R
4557,B
4761,R
4599,B
4806,R
4709,B
4719,R
4664,B
4837,R
4722,B
4740,R
4721,B
4728,R
4729,B
4759,R
4660,B
4737,R
4708,B
4841,R
4790,B
4716,R
4713,B
4741,R
4765,B
4820,R
4733,B
4774,R
4589,B
4779,R
4770,B
4776,R
2622,B
4749,R
4767,B
4757,R
4745,B
4756,R
4710,B
4744,R
4795,B
4669,R
4724,B
4763,R
4735,B
4622,R
4714,B
4743,R
4677,B
4840,R
4828,B
4906,R
4801,B
4732,R
4805,B
4777,R
4766,B
4825,R
4755,B
4880,R
4686,B
4816,R
4747,B
4909,R
4785,B
4782,R
4697,B
4916,R
4162,B
4891,R
4723,B
4784,R
4768,B
4786,R
4819,B
4742,R
4822,B
4771,R
4792,B
4845,R
4851,B
4789,R
4769,B
4815,R
4821,B
4746,R
4881,B
4803,R
4794,B
4853,R
4760,B
4833,R
4791,B
4809,R
4830,B
4811,R
4793,B
4879,R
4754,B
4802,R
4775,B
4870,R
4827,B
4817,R
4872,B
4868,R
4858,B
4798,R
4643,B
